city,state,date_x,day of sighting_x,summary_x,datetime_x,year,month,date_y,day of sighting_y,summary_y,datetime_y
NEW YORK,NEW YORK,2022-07-02,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1745E/JFK ATCT ADVISED, A319, BOS - DCA, REPORTED A BLUE UAS 500 FEET BELOW ACFT WHILE SW BOUND AT 2,000 FEET 5 MILE FINAL RUNAWAY 22L. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-07-02,2022,7,2022-07-31,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1553E/KENNEDY ATCT ADVISED, B738, CANCUN, MEXICO (MMUN) - JFK, REPORTED UAS 500 FEET BELOW WHILE E BOUND AT 1,000 FEET ON 3 MILE BASE TO FINAL RUNWAY 13L. NO EVASIVE ACTION TAKEN. NY/NJ PORT AUTHORITY NOTIFIED.",2022-07-31
SYRACUSE,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: SYRACUSE, NY/UAS SIGHTING/1020E/SYRACUSE TRACON ADVISED, CIRRUS SR22, SYR - COX, REPORTED A UAS FROM 9 O'CLOCK POSITION WHILE E BOUND AT 3,500 FEET 11 SSE SYR. NO EVASIVE ACTION TAKEN. ONOONDAGA COUNTY SHERIFF NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: SYRACUSE, NY/UAS SIGHTING/1020E/SYRACUSE TRACON ADVISED, CIRRUS SR22, SYR - COX, REPORTED A UAS FROM 9 O'CLOCK POSITION WHILE E BOUND AT 3,500 FEET 11 SSE SYR. NO EVASIVE ACTION TAKEN. ONOONDAGA COUNTY SHERIFF NOTIFIED.",2022-07-03
DENVER,COLORADO,2022-07-03,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/0955M/DENVER TRACON ADVISED, B738, LAX - DEN, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY DISPATCH NOTIFIED.",2022-07-03,2022,7,2022-07-02,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1232M/CENTENNIAL ATCT ADVISED, PIPER P28A, REPORTED A SILVER UAS FROM THE 10 O'CLOCK POSITION WHILE N BOUND AT 6,800 FEET 4 NW APA. NO EVASIVE ACTION TAKEN. ARAPAHOE COUNTY SHERIFF NOTIFIED.",2022-07-02
DENVER,COLORADO,2022-07-03,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/0955M/DENVER TRACON ADVISED, B738, LAX - DEN, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY DISPATCH NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/0955M/DENVER TRACON ADVISED, B738, LAX - DEN, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY DISPATCH NOTIFIED.",2022-07-03
DENVER,COLORADO,2022-07-03,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/0955M/DENVER TRACON ADVISED, B738, LAX - DEN, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY DISPATCH NOTIFIED.",2022-07-03,2022,7,2022-07-12,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1008M/CENTENNIAL ATCT ADVISED, CESSNA C172, REPORTED A WHITE UAS OFF FRONT SIDE WHILE S BOUND AT 7,000 FEET 3 S CENTENNIAL ARPT. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY SHERIFF NOTIFIED.",2022-07-12
DENVER,COLORADO,2022-07-03,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/0955M/DENVER TRACON ADVISED, B738, LAX - DEN, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY DISPATCH NOTIFIED.",2022-07-03,2022,7,2022-07-15,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1228M/DENVER ATCT ADVISED, CRJ2, LBL - DEN, REPORTED A TAN UAS FROM THE RIGHT SIDE WHILE S BOUND AT 6,500 FEET 5 N DEN. NO EVASIVE ACTION TAKEN. DIA PD NOTIFIED.",2022-07-15
DENVER,COLORADO,2022-07-03,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/0955M/DENVER TRACON ADVISED, B738, LAX - DEN, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY DISPATCH NOTIFIED.",2022-07-03,2022,7,2022-07-16,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1542M/DENVER TRACON ADVISED, CRJ2, PSP - DEN, REPORTED A BLACK UAS WHILE N BOUND AT 6,500 FEET 4 S DEN. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",2022-07-16
DENVER,COLORADO,2022-07-03,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/0955M/DENVER TRACON ADVISED, B738, LAX - DEN, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY DISPATCH NOTIFIED.",2022-07-03,2022,7,2022-07-30,,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1042M/DENVER TRACON ADVISED, B737, DEN - TUL, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE E BOUND AT 9,200 FEET 10 E DEN. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",2022-07-30
PROVO,UTAH,2022-07-03,,"PRELIM INFO FROM FAA OPS: PROVO, UT/UAS SIGHTING/1005M/PROVO FCT ADVISED, A320, AUS - PVU, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE ENE BOUND AT 8,000 FEET 10 NW PVU. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: PROVO, UT/UAS SIGHTING/1005M/PROVO FCT ADVISED, A320, AUS - PVU, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE ENE BOUND AT 8,000 FEET 10 NW PVU. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-07-03
HOUSTON,TEXAS,2022-07-03,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1131C/IAH ATCT ADVISED , E75L, MIA - IAH, REPORTED RED QUADCOPTER UAS FROM THE 12 O'CLOCK POSITION WHILE ON 2 MILE FINAL RUNWAY 27 AT 1,800 FEET. NO EVASIVE ACTION REPORTED. HOUSTON PD AVIATION NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1131C/IAH ATCT ADVISED , E75L, MIA - IAH, REPORTED RED QUADCOPTER UAS FROM THE 12 O'CLOCK POSITION WHILE ON 2 MILE FINAL RUNWAY 27 AT 1,800 FEET. NO EVASIVE ACTION REPORTED. HOUSTON PD AVIATION NOTIFIED.",2022-07-03
HOUSTON,TEXAS,2022-07-03,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1131C/IAH ATCT ADVISED , E75L, MIA - IAH, REPORTED RED QUADCOPTER UAS FROM THE 12 O'CLOCK POSITION WHILE ON 2 MILE FINAL RUNWAY 27 AT 1,800 FEET. NO EVASIVE ACTION REPORTED. HOUSTON PD AVIATION NOTIFIED.",2022-07-03,2022,7,2022-07-05,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1755C/HOUSTON TRACON, E45X, OKC - IAH, REPORTED A UAS FROM THE LEFT SIDE WHILE SE BOUND AT 4,000 FEET 25 W IAH. NO EVASIVE ACTION. FBI TO BE NOTIFIED.",2022-07-05
HOUSTON,TEXAS,2022-07-03,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1131C/IAH ATCT ADVISED , E75L, MIA - IAH, REPORTED RED QUADCOPTER UAS FROM THE 12 O'CLOCK POSITION WHILE ON 2 MILE FINAL RUNWAY 27 AT 1,800 FEET. NO EVASIVE ACTION REPORTED. HOUSTON PD AVIATION NOTIFIED.",2022-07-03,2022,7,2022-07-05,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1800C/HOUSTON TRACON ADVISED, E145, OKC - IAH, REPORTED GREY QUAD COPTER UAS FROM THE 11 O'CLOCK POSITION WHILE SSE BOUND AT 4,000 FEET 5 W IAH. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.",2022-07-05
HOUSTON,TEXAS,2022-07-03,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1131C/IAH ATCT ADVISED , E75L, MIA - IAH, REPORTED RED QUADCOPTER UAS FROM THE 12 O'CLOCK POSITION WHILE ON 2 MILE FINAL RUNWAY 27 AT 1,800 FEET. NO EVASIVE ACTION REPORTED. HOUSTON PD AVIATION NOTIFIED.",2022-07-03,2022,7,2022-07-19,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1853C/HOUSTON TRACON ADVISED, B762, IAH - RFD, OBSERVED A UAS 500 FEET BELOW ACFT WHILE NORTHBOUND AT 2,900 FEET, 9 N IAH. NO EVASIVE ACTION REPORTED. HOUSTON FBI FIELD OFFICE NOTIFIED.",2022-07-19
HOUSTON,TEXAS,2022-07-03,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1131C/IAH ATCT ADVISED , E75L, MIA - IAH, REPORTED RED QUADCOPTER UAS FROM THE 12 O'CLOCK POSITION WHILE ON 2 MILE FINAL RUNWAY 27 AT 1,800 FEET. NO EVASIVE ACTION REPORTED. HOUSTON PD AVIATION NOTIFIED.",2022-07-03,2022,7,2022-07-20,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2302C/HOUSTON INTCL ATCT ADVISED, HELO, REPORTED A UAS 400 FEET BELOW ACFT WHILE ESE BOUND AT 500 FEET 2 W IAH. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",2022-07-20
HOUSTON,TEXAS,2022-07-03,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1131C/IAH ATCT ADVISED , E75L, MIA - IAH, REPORTED RED QUADCOPTER UAS FROM THE 12 O'CLOCK POSITION WHILE ON 2 MILE FINAL RUNWAY 27 AT 1,800 FEET. NO EVASIVE ACTION REPORTED. HOUSTON PD AVIATION NOTIFIED.",2022-07-03,2022,7,2022-07-31,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2015C/HOUSTON TRACON ADVISED, E75L, LAX - IAH, REPORTED A BLACK UAS PASS BEHIND WHILE E BOUND AT 5,000 FEET 18 W IAH. NO EVASIVE ACTION TAKEN. DPS NOTIFIED.",2022-07-31
LEXINGTON,KENTUCKY,2022-07-03,,"PRELIM INFO FROM FAA OPS: LEXINGTON, KY/UAS SIGHTING/1228E/LEXINGTON ATCT ADVISED, DIAMOND DA40, LEX - CHA, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 1,700 FEET 1 E LEX. NO EVASIVE ACTION TAKEN. ARPT PD NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: LEXINGTON, KY/UAS SIGHTING/1228E/LEXINGTON ATCT ADVISED, DIAMOND DA40, LEX - CHA, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 1,700 FEET 1 E LEX. NO EVASIVE ACTION TAKEN. ARPT PD NOTIFIED.",2022-07-03
FORT LAUDERDALE,FLORIDA,2022-07-03,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1404E/FORT LAUDERDALE ATCT ADVISED, A320, CAP HAITIEN, HAITI (MTCH) - FLL, REPORTED A BLACK AND WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,700 FEET 7 W FLL. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1404E/FORT LAUDERDALE ATCT ADVISED, A320, CAP HAITIEN, HAITI (MTCH) - FLL, REPORTED A BLACK AND WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,700 FEET 7 W FLL. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",2022-07-03
FORT LAUDERDALE,FLORIDA,2022-07-03,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1404E/FORT LAUDERDALE ATCT ADVISED, A320, CAP HAITIEN, HAITI (MTCH) - FLL, REPORTED A BLACK AND WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,700 FEET 7 W FLL. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",2022-07-03,2022,7,2022-07-04,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/2125E/FORT LAUDERDALE ATCT ADVISED, A320, BWI - FLL, REPORTED UAS WHILE E BOUND AT 1,000 FEET 3 W FLL. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-07-04
FORT LAUDERDALE,FLORIDA,2022-07-03,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1404E/FORT LAUDERDALE ATCT ADVISED, A320, CAP HAITIEN, HAITI (MTCH) - FLL, REPORTED A BLACK AND WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,700 FEET 7 W FLL. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",2022-07-03,2022,7,2022-07-24,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1248E/FORT LAUDERDALE ATCT ADVISED, B738, FLL - DFW, REPORTED A RED UAS FROM THEIR LEFT SIDE WHILE E BOUND AT 1,600 FEET ON 4 MILE FINAL FOR RUNWAY 10L. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",2022-07-24
FORT LAUDERDALE,FLORIDA,2022-07-03,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1404E/FORT LAUDERDALE ATCT ADVISED, A320, CAP HAITIEN, HAITI (MTCH) - FLL, REPORTED A BLACK AND WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,700 FEET 7 W FLL. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",2022-07-03,2022,7,2022-07-28,,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1030E/FORT LAUDERDALE EXECUTIVE ATCT ADVISED, CESSNA C172, FORT LAUDERDALE EXECUTIVE ARPT, FL (FXE) - FXE, REPORTED A GREEN AND RED UAS OFF THE LEFT SIDE WHILE E BOUND AT 500 FEET 1 MILE FINAL RUNWAY 9.  NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",2022-07-28
WASHINGTON D.C.,DISTRICT OF COLUMBIA,2022-07-03,,"PRELIM INFO FROM FAA OPS: WASHINGTON, D.C./UAS INCIDENT/LATE REPORT 7-3 1525E/GAO SECURITY ADVISED DC METRO POLICE RESPONDED TO REPORT OF UAS OPERATING OVER GAO BUILDING LOCATED AT 441 G ST NW. UAS CRASHED ON ROOF OF BUILDING. UAS OPERATOR IDENTIFIED. UAS RETRIEVED FROM ROOF AND CONFISCATED BY DC METRO PD.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: WASHINGTON, D.C./UAS INCIDENT/LATE REPORT 7-3 1525E/GAO SECURITY ADVISED DC METRO POLICE RESPONDED TO REPORT OF UAS OPERATING OVER GAO BUILDING LOCATED AT 441 G ST NW. UAS CRASHED ON ROOF OF BUILDING. UAS OPERATOR IDENTIFIED. UAS RETRIEVED FROM ROOF AND CONFISCATED BY DC METRO PD.",2022-07-03
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-02,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1745E/JFK ATCT ADVISED, A319, BOS - DCA, REPORTED A BLUE UAS 500 FEET BELOW ACFT WHILE SW BOUND AT 2,000 FEET 5 MILE FINAL RUNAWAY 22L. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-07-02
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1650E/NEW YORK TRACON ADVISED SEVERAL LGA DEPARTURES REPORTED A MULTI-COLORED UAS AT 1,000 FEET IN DEPARTURE PATH RUNWAY 4. NO EVASIVE ACTION OR IMPACT TO OPERATIONS REPORTED. NYPD AVIATION NOTIFIED.",2022-07-03
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1740E/NEW YORK TRACON ADVISED SEVERAL LGA DEPARTURES REPORTED A BLACK UAS AT 4,000 FEET IN DEPARTURE CORRIDOR RUNWAY 4. NO EVASIVE ACTION OR IMPACT TO OPERATIONS REPORTED. NYPD AVIATION NOTIFIED.",2022-07-03
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-06,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1133E/JFK ATCT ADVISED, A21N, HEALTHROW LONDON (LHR) - JFK, REPORTED UAS AT THE 2 O'CLOCK POSITION WHILE NW BOUND AT 1,000 FEET 3 SE JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY AOC NOTIFIED.",2022-07-06
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-10,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1300E/JFK ATCT ADVISED, E75S, CLE - JFK, REPORTED UAS AT SAME ALTITUDE WHILE NE BOUND AT 1,200 FEET 3 WNW JFK. NO EVASIVE ACTION REPORTED. NY PORT AUTHORITY AND NYPD AVIATION UNITS NOTIFIED.",2022-07-10
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-10,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1503E/JFK ATCT ADVISED, A21N, SAN JUAN, PUERTO RICO (SJU) - JFK, REPORTED ORANGE UAS OFF LEFT SIDE WHILE SE BOUND AT 600 FEET 2 SW JFK. NO EVASIVE ACTION REPORTED. FOLLOWING ACFT DID NOT REPORT SEEING THE UAS. NY PORT AUTHORITY NOTIFIED.",2022-07-10
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-11,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1339E/NEW YORK TRACON ADVISED ENDEAVOR 5272, CRJ9, ILM - LGA, REPORTED A BLACK/YELLOW UAS FROM THE LEFT SIDE WHILE SW BOUND AT 5,600 FEET 1 NE LGA. NO EVASIVE ACTION TAKEN. NY-NJ PORT AUTHORITY NOTIFIED.",2022-07-11
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-17,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1318E/JFK ATCT ADVISED, A320, JAX - JFK, REPORTED A WHITE UAS AT 800 FEET BASE LEG RWY 13L 2MILES FROM JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-07-17
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-20,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1812E/NEW YORK TRACON ADVISED, CRJ9, MKE - LGA, REPORTED A YELLOW AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE NE BOUND AT 5,000 FEET 13 SW LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-07-20
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-21,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1109E/NEW YORK TRACON ADVISED, CRJ9, CLE - LGA, OBSERVED A UAS WHILE NORTHBOUND AT 4,300 FEET 9 W JFK. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",2022-07-21
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-22,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/0832E/JFK ATCT ADVISED, E190, MCO - JFK, REPORTED A RED QUADCOPTER UAS OFF THE RIGHT SIDE WHILE NW BOUND AT 1,500 FEET 3 SE JFK. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-07-22
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-27,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1221E/LAGUARDIA ATCT ADVISED, E75L, XNA - LGA, REPORTED A SMALL BLACK UAS OFF THE LEFT SIDE WHILE SW BOUND AT 1,000 FEET 2 MILE FINAL RUNWAY 22. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-07-27
NEW YORK,NEW YORK,2022-07-03,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1606E/JFK ATCT ADVISED, E190, BOS - JFK, REPORTED UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 22L AT 700 FEET. NO EVASIVE ACTION REPORTED. JFK ARPT OPS NOTIFIED.",2022-07-03,2022,7,2022-07-30,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1617E/ISLIP ATCT ADVISED, MOONEY M20P, HWV - HWV, REPORTED A BLACK UAS WHILE S BOUND AT 1,000 FEET 5 NE ISP. NO EVASIVE ACTION TAKEN. SUFFOLK COUNTY PD AIR UNIT NOTIFIED.",2022-07-30
