date,state,city,summary,month,year_month
2022-10-16,NORTH CAROLINA,CHARLOTTE,"PRELIM INFO FROM FAA OPS: CHARLOTTE, NC/UAS SIGHTING/1458E/CHARLOTTE APCH ADVISED, CRJ9, MOB - CLT, REPORTED A BLUE UAS FROM THE 3 O'CLOCK POSITION WHILE N BOUND AT 6,000 FEET 9 NNW CLT. NO EVASIVE ACTION TAKEN. GASTON COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-16,NEW HAMPSHIRE,MANCHESTER,"PRELIM INFO FROM FAA OPS: MANCHESTER, NH/UAS SIGHTING/1613E/MANCHESTER ATCT ADVISED, EUROCOPTER EC35 REPORTED A YELLOW AND BLACK UAS WHILE N BOUND AT 1,000 FEET 1 SE MHT. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION.",10,2022-10
2022-10-16,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1610C/HOUSTON TRACON ADVISED, B737, LGA - HOU, REPORTED A SILVER UAS FROM THE 3 O'CLOCK POSITION WHILE SSW BOUND AT 6,000 FEET 2 NNE HOU. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",10,2022-10
2022-10-16,NEW HAMPSHIRE,MANCHESTER,"PRELIM INFO FROM FAA OPS: MANCHESTER, NH/UAS SIGHTING/1820E/BOSTON TRACON ADVISED, CIRRUS SF50, OWD - LCI, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 6,000 FEET 10 S MHT. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOT NOTIFIED.",10,2022-10
2022-10-17,CALIFORNIA,LONG BEACH,"PRELIM INFO FROM FAA OPS: LONG BEACH, CA/UAS SIGHTING/1234P/LONG BEACH ATCT ADVISED, CESSNA C172, LGB - LGB, REPORTED A WHITE R/C PLANE WHILE W BOUND AT 1,000 FEET 3 E LGB. NO EVASIVE ACTION TAKEN. LONG BEACH PD NOTIFIED.",10,2022-10
2022-10-17,CALIFORNIA,TORRANCE,"PRELIM INFO FROM FAA OPS: TORRANCE, CA/UAS SIGHTING/1905P/TORRANCE ATCT ADVISED, SLING SLG2, TOA - TOA, REPORTED A UAS WHILE SE BOUND AT 1,100 FEET 2.5 NE TOA. NO EVASIVE ACTION REPORTED. TORRANCE PD NOTIFIED.",10,2022-10
2022-10-18,VERMONT,BURLINGTON,"PRELIM INFO FROM FAA OPS: BURLINGTON, VT/UAS SIGHTING/1735E/BURLINGTON ATCT ADVISED, CESSNA C172, BTV - BTV, REPORTED A WHITE UAS FROM THE 6 O'CLOCK POSITION WHILE SSE BOUND AT 1,800 FEET 4 NW BTV. NO EVASIVE ACTION TAKEN. SOUTH BURLINGTON POLICE NOTIFIED.",10,2022-10
2022-10-19,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/0025E/FORT LAUDERDALE EXECUTIVE ATCT ADVISED, HELO, REPORTED A UAS WITHIN 40 FEET OF THE ACFT WHILE ON THE GROUND AT AN ACTIVE SCENE 2.4 W FXE. NO EVASIVE ACTION TAKEN.",10,2022-10
2022-10-19,FLORIDA,FORT LAUDERDALE,"CLOSE-OUT INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/0107E/FORT LAUDERDALE EXECUTIVE ATCT ADVISED, HELO, ACFT WAS UNABLE TO DEPART ACCIDENT SCENE. PILOT REPORTED UAS WAS BEING OPERATED BY NEWS CHANNEL.",10,2022-10
2022-10-20,CALIFORNIA,FILLMORE,"PRELIM INFO FROM FAA OPS: FILLMORE, CA/UAS SIGHTING/1320P/SOCAL TRACON ADVISED, A388, DUBAI, UNITED ARAB EMIRATES (OMDB) - LAX, REPORTED UAS 100 FEET BELOW WHILE SSE BOUND AT 16,000 FEET 2 W FILLMORE VORTAC. EVASIVE ACTION NOT TAKEN. VENTURA COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-20,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1718E/NEWARK ATCT ADVISED, B739, TOCUMEN AIRPORT, PANAMA (MPTO) - EWR, REPORTED A UAS OF UNSPECIFIED SIZE AND COLOR AT 300 FEET WHILE SW BOUND AT THE 9 O'CLOCK POSITION 1 E RWY 22L AND OVER NEW JERSEY TURNPIKE. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",10,2022-10
2022-10-20,CALIFORNIA,VAN NUYS,"PRELIM INFO FROM FAA OPS: VAN NUYS, CA/UAS SIGHTING/1448P/VAN NUYS ATCT ADVISED, PIPER P28A, REPORTED UAS OFF LEFT SIDE WHILE SSE BOUND AT 1,400 FEET 2 SSE VNY. EVASIVE ACTION NOT TAKEN. LEO NOTIFICATION NOT REPORTED.",10,2022-10
2022-10-21,MINNESOTA,DULUTH,"PRELIM INFO FROM FAA OPS: DULUTH, MN/UAS SIGHTING/1705C/DULUTH ATCT ADVISED, ROBINSON R44, REPORTED A WHITE QUADCOPTER AT THE 3 O'CLOCK POSITION WHILE W BOUND AT 2,100 FEET 2 ESE DLH. NO EVASIVE ACTION TAKEN. ST LOUIS COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-21,MISSOURI,ST LOUIS,"PRELIM INFO FROM FAA OPS: ST LOUIS, MO/UAS SIGHTING/1820C/SAINT LOUIS ATCT ADVISED, HUGHES H500, REPORTED A WHITE QUADCOPTER 100 FEET BELOW WHILE N BOUND AT 900 FEET 6 WNW STL. NO EVASIVE ACTION TAKEN. ST CHARLES COUNTY PD NOTIFICATION NUMBER NOT PROVIDED.",10,2022-10
2022-10-21,TEXAS,STEPHENVILLE,"PRELIM INFO FROM FAA OPS: STEPHENVILLE, TX/UAS SIGHTING/1846C/FORT WORTH ARTCC ADVISED, E145, GRK - DFW, OBSERVED A UAS 500 FEET BELO WHILE NORTHWEST BOUND AT 17,000 FEET, 29 S STEPHENSVILLE. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION SPECIFIED.",10,2022-10
2022-10-22,FLORIDA,POMPANO BEACH,"PRELIM INFO FROM FAA OPS: POMPANO BEACH, FL/UAS SIGHTING/1304E/MIAMI APCH ADVISED, E170, MARSH HARBOUR, BAHAMAS (MYAM) - MIA, REPORTED A UAS 2,000 FEET BELOW ACFT WHILE SSW BOUND AT 13,000 FEET 19 ENE PMP. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-22,TEXAS,DALLAS,"PRELIM INFO FROM FAA OPS: DALLAS, TX/UAS SIGHTING/1230C/DALLAS LOVE ATCT ADVISED, EXPERIMENTAL VAN'S RV7, REPORTED A UAS FROM THE 2 O'CLOCK POSITION WHILE SE BOUND AT 1,700 FEET 2 SW DAL. NO EVASIVE ACTION TAKEN. DFW DPS NOTIFIED.",10,2022-10
2022-10-22,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1319C/CHICAGO TRACON ADVISED, B789, LONDON, UNITED KINGDOM (EGLL) - ORD, REPORTED A MEDIUM SIZED UAS 200 FEET BELOW ACFT WHILE W BOUND AT 3,200 FEET 8 E ORD. NO EVASIVE ACTION TAKEN. CHICAGO PD NOTIFIED.",10,2022-10
2022-10-22,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1548C/O'HARE ATCT ADVISED, CRJ2, LIT - ORD, REPORTED A YELLOW UAS OFF THE RIGHT SIDE WHILE W BOUND AT 2,200 FEET 5 E ORD. NO EVASIVE ACTION TAKEN. CHICAGO PD NOTIFIED.",10,2022-10
2022-10-22,VIRGINIA,CHANTILLY,"PRELIM INFO FROM FAA OPS: CHANTILLY, VA/UAS SIGHTING/1652E/DULLES ATCT ADVISED, CESSNA C56X, FRG - IAD, REPORTED A BLACK QUADCOPTER UAS WHILE S BOUND AT 1,700 FEET 4 N IAD. NO EVASIVE ACTION TAKEN. LOUDOUN COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-22,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS SIGHTING/1700E/PHILADELPHIA APCH ADVISED, CESSNA C172, REPORTED A BLACK OR GRAY QUADCOPTER WHILE WSW BOUND AT 2,500 FEET 5 S PNE. NO EVASIVE ACTION TAKEN. PHL ARPT PD NOTIFIED.",10,2022-10
2022-10-22,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/2047E/KENNEDY ATCT ADVISED, B752, LAS - JFK, REPORTED QUADCOPTER BENEATH WHILE E BOUND AT 2,000 FEET VCNTY CANARSIE VOR-DME. NO INJURIES REPORTED.  NYPD AVIATION UNIT NOTIFIED.",10,2022-10
2022-10-22,MINNESOTA,MINNEAPOLIS,"PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MN/UAS SIGHTING/1950C/ANOKA ATCT ADVISED, AGUSTA A119, REPORTED UAS 150 FEET BELOW AT THE 12 O'CLOCK POSITION WHILE ENE BOUND AT 300 FEET .5 S ANE. NO EVASIVE ACTION TAKEN. ANOKA COUNTY SHERIFF NOTIFICATION NUMBER NOT PROVIDED.",10,2022-10
2022-10-23,FLORIDA,DAYTONA BEACH,"PRELIM INFO FROM FAA OPS: DAYTONA BEACH, FL/UAS SIGHTING/1042E/DAYTONA BEACH ATCT ADVISED, HAWKER H25B, FLL - PBI, REPORTED A WHITE UAS FROM BELOW THE 12 O'CLOCK POSITION WHILE NNW BOUND AT 2,000 FEET VCNTY DAB. NO EVASIVE ACTION TAKEN. VOLUSIA COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-23,GEORGIA,NAHUNTA,"PRELIM INFO FROM FAA OPS: NAHUNTA, GA/UAS SIGHTING/1100E/JACKSONVILLE ARTCC ADVISED, CESSNA C150, HEG - EQY, REPORTED A UAS FROM BELOW ACFT WHILE N BOUND AT 4,500 FEET VCNTY BRANTLEY ARPT (4J1). NO EVASIVE ACTION TAKEN. BRANTLEY COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-23,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1158E/DEKALB-PEACHTREE ATCT ADVISED, CESSNA C25B, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE WSW BOUND AT 2,700 FEET 3 WSW PDK. NO EVASIVE ACTION TAKEN. CHAMBLEE PD NOTIFIED.",10,2022-10
2022-10-23,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1219E/CENTRAL FLORIDA TRACON ADVISED, BEECHCRAFT BE58, REPORTED A WHITE/BLACK UAS FROM THE 10 O'CLOCK POSITION WHILE NNW BOUND AT 2,000 FEET 24 S ORL. NO EVASIVE ACTION TAKEN. OSCEOLA PD AVIATION UNIT NOTIFIED.",10,2022-10
2022-10-23,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1230C/HOUSTON TRACON ADVISED, A320, ATL - IAH, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE WSW BOUND AT 6,600 FEET 6 NE IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",10,2022-10
2022-10-23,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1638C/HOUSTON TRACON ADVISED, A320, DCA - IAH, REPORTED BLACK AND ORANGE UAS AT THE 12 O'CLOCK POSITION WHILE W BOUND AT 4,600 FEET 12 WNW IAH. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.",10,2022-10
2022-10-23,WISCONSIN,MADISON,"PRELIM INFO FROM FAA OPS: MADISON, WI/UAS SIGHTING/1655C/MADISON ATCT ADVISED, EUROCOPTER EC45, REPORTED UAS 200 FEET BELOW WHILE E BOUND AT 2,000 FEET 3 SSE MSN. NO EVASIVE ACTION TAKEN. ARPT PD NOTIFIED.",10,2022-10
2022-10-23,CALIFORNIA,LONG BEACH,"PRELIM INFO FROM FAA OPS: LONG BEACH, CA/UAS SIGHTING/1515P/LONG BEACH ATCT ADVISED, CESSNA C172, LGB - LGB, REPORTED A GREEN UAS FROM THE 12 O'CLOCK POSITION WHILE NW BOUND AT 1,000 FEET 3 ESE LGB. NO EVASIVE ACTION TAKEN. LONG BEACH PD NOTIFIED.",10,2022-10
2022-10-24,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/0955C/NASHVILLE TRACON ADVISED, H60, REPORTED A WHITE UAS WHILE W BOUND AT 1,800 FEET 2 E BNA. NO EVASIVE ACTION TAKEN. NASHVILLE ARPT PD NOTIFIED.",10,2022-10
2022-10-25,WASHINGTON,MOSES LAKE,"PRELIM INFO FROM FAA OPS: MOSES LAKE, WA/UAS SIGHTING/1333P/GRANT COUNTY ATCT ADVISED, C130, REPORTED A SMALL QUADCOPTER UAS 600 FEET BELOW ACFT WHILE NW BOUND AT 1,200 FEET ON 2 MILE FINAL RUNWAY 32R. NO EVASIVE ACTION TAKEN. GRANT COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-25,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1645E/NEY YORK TRACON ADVISED, A321, TORONTO, CANADA (CYYZ) - LGA, REPORTED A WHITE UAS WHILE ESE BOUND AT 3,500 FEET 10 SW LGA. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.",10,2022-10
2022-10-26,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1040E/NEW YORK TRACON ADVISED, BCS1, PBI - LGA, REPORTED A BLACK UAS WHILE N BOUND AT 3,500 FEET 7 N LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",10,2022-10
2022-10-26,ARIZONA,BUCKEYE,"PRELIM INFO FROM FAA OPS: BUCKEYE, AZ/UAS SIGHTING/0946M/ALBUQUERQUE ARTCC ADVISED, F35, REPORTED A RED UAS WITH A 5-10 FOOT WINGSPAN AT THE 3 O'CLOCK POSITION WHILE WNW BOUND AT FL200 33 WNW BUCKEYE VOR. NO EVASIVE ACTION TAKEN. LA PAZ COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-26,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1210C/O'HARE ATCT ADVISED, E145, DAY - ORD, REPORTED A BLACK QUADCOPTER UAS OFF THE RIGHT SIDE WHILE W BOUND AT 4,000 FEET 9 E ORD. NO EVASIVE ACTION TAKEN. CHICAGO PD NOTIFIED.",10,2022-10
2022-10-26,TEXAS,DALLAS,"PRELIM INFO FROM FAA OPS: DALLAS, TX/UAS SIGHTING/1501C/FORT WORTH ARTCC ADVISED, B38M, DAL - LIT, REPORTED UAS AT THE 9 O'CLOCK POSITION WHILE NNE BOUND AT 10,000 FEET 20 E COWBOY VOR-DME. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",10,2022-10
2022-10-26,FLORIDA,VERO BEACH,"PRELIM INFO FROM FAA OPS: VERO BEACH, FL/UAS SIGHTING/1813E/PALM BEACH INTL APPROACH ADVISED, PIPER P28A, PBI - MLB, REPORTED A BLACK CIRCULAR UAS AT THE 3 O'CLOCK POSITION AT 3,000 FEET WHILE N BOUND 5 NE VRB. NO EVASIVE ACTION TAKEN. PALM BEACH PD NOTIFIED.",10,2022-10
2022-10-27,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS SIGHTING/1450E/PROVIDENCE APCH ADVISED, CESSNA C182, REPORTED A BLACK UAS OFF RIGHT SIDE AT 4,000 FEET 11 NNE PVD. NO EVASIVE ACTION TAKEN. LINCOLN PD NOTIFIED.",10,2022-10
2022-10-27,CALIFORNIA,POMONA,"PRELIM INFO FROM FAA OPS: POMONA, CA/UAS SIGHTING/1244P/CHINO ATCT ADVISED, PIPER P28A, REPORTED A UAS 300 FEET OFF THE LEFT WING WHILE SE BOUND AT 2,000 FEET 5 SE PAMONA VORTAC. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT PROVIDED.",10,2022-10
2022-10-27,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1547E/LAGUARDIA ATCT ADVISED, B738, MIA - LGA, REPORTED UAS 500 FEET BELOW AT THE 9 O'CLOCK POSITION WHILE ENE BOUND AT 1,500 FEET 1.5 S LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",10,2022-10
2022-10-27,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS SIGHTING/1430P/TROUTDALE ATCT ADVISED, ROBINSON R22, REPORTED A SMALL BLACK UAS WHILE N BOUND AT 200 FEET 1 NE TTD. NO EVASIVE ACTION TAKEN. PORTLAND PD NOTIFIED.",10,2022-10
2022-10-27,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1750E/NEW YORK TRACON ADVISED, CRJ9, ATL - HPN, REPORTED UAS AT 12,000 FEET WHILE NNW BOUND 5 N ISP. NO EVASIVE ACTIONS TAKEN. SUFFOLK COUNTY AVIATION UNIT NOTIFIED.",10,2022-10
2022-10-28,WISCONSIN,WAUKESHA,"PRELIM INFO FROM FAA OPS: WAUKESHA, WI/UAS SIGHTING/1103C/WAUKESHA ATCT ADVISED, PIPER P28A, REPORTED UAS WHILE S BOUND AT 1,500 FEET 2 ESE UES. NO EVASIVE ACTION TAKEN. WAUKESHA COUNTY COMMUNICATIONS CENTER NOTIFIED.",10,2022-10
2022-10-28,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1442P/LAS VEGAS TRACON ADVISED, GULFSTREAM AEROSPACE GLF4, REPORTED UAS FROM THE RIGHT SIDE WHILE E BOUND AT 9,000 FEET 7 ESE LAS. NO EVASIVE ACTION TAKEN. LAS VEGAS METRO PD NOTIFIED.",10,2022-10
2022-10-28,ARIZONA,GLENDALE,"PRELIM INFO FROM FAA OPS: GLENDALE, AZ/UAS SIGHTING/1520M/LUKE AFB ATCT ADVISED, CESSNA C68A, SNA - SDL, REPORTED UAS WHILE W BOUND AT 6,000 FEET 15 N LUF. NO EVASIVE ACTION TAKEN. MARICOPA COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-28,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/2105E/MIAMI APCH ADVISED, CANADAIR CL60, SAN JOSE DEL CABO, MEXICO (MSJD) - OPF, REPORTED A 5 FOOT SQUARE UAS WITH 4 LIGHTS ON TOP PASS BELOW THE ACFT WHILE E BOUND AT 5,500 FEET 26 W OPF. NO EVASIVE ACTION TAKEN. MICCOSUKEE PD NOTIFIED.",10,2022-10
2022-10-29,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/LATE REPORT-0823E/NEW YORK TRACON ADVISED, B738, EWR - MIA, REPORTED A UAS FROM THE LEFT SIDE WHILE S BOUND AT 11,500 FEET 10 S EWR. NO EVASIVE ACTION TAKEN. NEW JERSEY STATE PD NOTIFIED.",10,2022-10
2022-10-29,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1040E/MIAMI TRACON ADVISED, PIPER PA46, REPORTED A SILVER UAS FROM THE 12 O'CLOCK POSITION WHILE NW BOUND AT 3,000 FEET 10 NW FXE. NO EVASIVE ACTION TAKEN. BROWARD SHERIFF NOTIFIED.",10,2022-10
2022-10-29,MINNESOTA,ROCHESTER,"PRELIM INFO FROM FAA OPS: ROCHESTER, MN/UAS SIGHTING/1407C/ROCHESTER ATCT ADVISED, CESSNA C421, APN - RST, REPORTED A UAS WHILE W BOUND AT 3,000 FEET 4 E ROCHESTER. NO EVASIVE ACTION REPORTED. ROCHESTER PD  NOTIFIED.",10,2022-10
2022-10-29,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1742E/LAGUARDIA ATCT ADVISED, B737, UNKN - LGA, REPORTED A WHITE UAS FROM THE 10 O'CLOCK POSITION WHILE NE BOUND AT 100 FEET .5 SW LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION NOTIFIED.",10,2022-10
2022-10-29,CALIFORNIA,HAWTHORNE,"PRELIM INFO FROM FAA OPS: HAWTHORNE, CA/UAS SIGHTING/1545P/HAWTHORNE FCT ADVISED, CESSNA C172, HHR - HHR, REPORTED A UAS WHILE WSW BOUND AT 500 FEET 1 N HHR. NO EVASIVE ACTION TAKEN. HAWTHORNE PD NOTIFIED.",10,2022-10
2022-10-29,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/2335P/LAS VEGAS ATCT ADVISED, B38M, MIA - LAS, REPORTED A UAS FROM THE RIGHT SIDE WHILE W BOUND ON FINAL RUNWAY 26L VCNTY LAS. NO EVASIVE ACTION TAKEN. MULTIPLE ACFT SPOTTED UAS BETWEEN RUNWAY 26L AND 26R. LAS VEGAS METRO PD NOTIFIED.",10,2022-10
2022-10-30,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/1135E/MIAMI APCH ADVISED, PIPER PA32, TMB - TMB, REPORTED A UAS FROM THE RIGHT SIDE WHILE W BOUND AT 1,500 FEET 2 SW TMB. NO EVASIVE ACTION TAKEN. FORT LAUDERDALE PD NOTIFIED.",10,2022-10
2022-10-30,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/1326E/POTOMAC TRACON ADVISED, C37, BLV - ADW, REPORTED A UAS 400 FEET BELOW WHILE SE BOUND AT 3,000 FEET 10 NE DCA. NO EVASIVE ACTION TAKEN. PRINCE GEORGES COUNTY SHERIFF NOTIFIED.",10,2022-10
2022-10-30,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1452C/CHIGACO TRACON ADVISED, CRJ7, ORF - ORD, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE NW BOUND AT 7,000 FEET 3 N ORD. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",10,2022-10
2022-10-30,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1336P/LAS VEGAS ATCT ADVISED, A20N, MEXICO CITY, MEXICO (MMMX) - LAS, REPORTED A BLACK UAS WHILE S BOUND AT 4,000 FEET 4 E LAS. NO EVASIVE ACTION TAKEN. LAS VEGAS METRO PD NOTIFIED.",10,2022-10
2022-10-30,TEXAS,PALACIOS,"PRELIM INFO FROM FAA OPS: PALACIOS, TX/UAS SIGHTING/1600C/HOUSTON ARTCC ADVISED, PIPER P32R, LVJ - HRL, REPORTED A RED UAS FROM THE 3 O' CLOCK POSITION WHILE SSW BOUND AT 8,000 FEET 26 NE PSX. NO EVASIVE ACTION TAKEN. BAY CITY PD NOTIFIED.",10,2022-10
2022-10-30,CALIFORNIA,VAN NUYS,"PRELIM INFO FROM FAA OPS: VAN NUYS, CA/UAS SIGHTING/1418P/VAN NUYS ATCT ADVISED, CZECH CRUZ, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE NW BOUND AT 1,800 FEET 1 E VNY. NO EVASIVE ACTION TAKEN. POLICE HELO NOTIFIED.",10,2022-10
2022-10-30,WEST VIRGINIA,CHARLESTON,"PRELIM INFO FROM FAA OPS: CHARLESTON, WV/UAS SIGHTING/1723E/CHARLESTON ATCT ADVISED, CIRRUS SR20, REPORTED A BLACK AND RED UAS FROM THE 12 O'CLOCK POSITION WHILE SSW BOUND AT 2,200 FEET 2 NE CRW. NO EVASIVE ACTION TAKEN. CRW ARPT PD NOTIFIED.",10,2022-10
2022-10-30,CALIFORNIA,BURBANK,"PRELIM INFO FROM FAA OPS: BURBANK, CA/UAS SIGHTING/1835P/BURBANK ATCT ADVISED, ROBINSON R44, REPORTED MULTIPLE UAS FROM THE 12 O'CLOCK POSITION WHILE NW BOUND AT 2,000 FEET 5 SSE BUR. NO EVASIVE ACTION TAKEN. LAPD AIR SUPPORT TO BE NOTIFIED.",10,2022-10
2022-10-31,CALIFORNIA,LOS ALAMITOS,"PRELIM INFO FROM FAA OPS: LOS ALAMITOS, CA/UAS SIGHTING/0920P/SOCAL TRACON ADVISED, DASSAULT F2TH, REPORTED A BLACK UAS WHILE SE BOUND AT 9,000 FEET 15 NNW SLI. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED.",10,2022-10
2022-10-31,FLORIDA,PALM COAST,"PRELIM INFO FROM FAA OPS: PALM COAST, FL/UAS SIGHTING/1702E/DAYTONA BEACH ATCT ADVISED, CESSNA C172, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE NW BOUND AT 5,000 FEET 8 N FIN. NO EVASIVE ACTION TAKEN. FLAGLER SHERIFF NOTIFIED.",10,2022-10
2022-11-01,INDIANA,WHITING,"PRELIM INFO FROM FAA OPS: WHITING, IN/UAS SIGHTING/0600C-LATE REPORT/US COAST GUARD REPORTED UAS OPERATING OVER THE WHITING BP OIL REFINERY, WHICH IS A MARITIME SECURITY TRANSPORTATION ACT (MTSA) REGULATED FACILITY WITH STRINGENT SECURITY REQUIREMENTS. THE OPERATOR WAS IDENTIFIED AND REPORTED TO LEO. US COAST GUARD WAS NOTIFIED.",11,2022-11
2022-11-01,CALIFORNIA,VAN NUYS,"PRELIM INFO FROM FAA OPS: VAN NUYS, CA/UAS SIGHTING/1013P/SOCAL TRACON ADVISED, CESSNA C182, OBSERVED UAS WHILE EASTBOUND AT 2,000 FEET, VCNTY VAN NUYS. NO EVASIVE ACTION REPORTED. LA COUNTY SHERIFF AIR DIVISION NOTIFIED.",11,2022-11
2022-11-01,INDIANA,TERRE HAUTE,"PRELIM INFO FROM FAA OPS: TERRE HAUTE, IN/UAS SIGHTING/1723E/TERRE HAUTE ATCT ADVISED, PIPER PA28, OBSERVED A RED UAS AT 12 O'CLOCK POSITION WHILE SOUTHBOUND AT 3,000 FEET, 9 N TERRE HAUTE. ACFT TOOK EVASIVE ACTION TO AVOID UAS. LEO NOTIFIED.",11,2022-11
2022-11-03,GEORGIA,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, GA/UAS SIGHTING/1615E/COLUMBUS ATCT ADVISED, C120, OBSERVED A UAS WHILE NORTHEAST BOUND AT 1,000 FEET VCNTY COLUMBUS. NO EVASIVE ACTION REPORTED.  AIRPORT OPS NOTIFIED.",11,2022-11
2022-11-03,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS SIGHTING/1544M/PHOENIX-MESA GATEWAY ATCT ADVISED, BEECH BE9L, APA - IWA, REPORTED A LARGE WHITE UAS WITH RED BEACON LIGHTS 100 FEET BELOW ACFT WHILE WNW BOUND AT 3,700 FEET 5 MILE FINAL RUNWAY 30L. NO EVASIVE ACTION TAKEN. QUEEN CREEK PD NOTIFIED.",11,2022-11
